,Book Author,Book Owner,Book Title,Publication Year
7954,Marquis W. Childs,Ernest Hemingway,This is democracy : collective bargaining in Scandinavia,1938
7955,Louis Henry Cohn,Ernest Hemingway,A bibliography of the works of Ernest Hemingway,1931
7956,[N.auth],Ernest Hemingway,Collins' pocket interpreters: Italy,9999
7957,Cyril Connolly,Ernest Hemingway,"The unquiet grave, a word cycle",1957
7958,Cyril Connolly,Ernest Hemingway,"The unquiet grave, a word cycle",1957
7959,Cyril Connolly,Ernest Hemingway,"The unquiet grave, a word cycle",1957
7960,Cyril Connolly,Ernest Hemingway,"The unquiet grave, a word cycle",1957
7961,Cyril Connolly,Ernest Hemingway,"The unquiet grave, a word cycle",1957
7962,Cyril Connolly,Ernest Hemingway,"The unquiet grave, a word cycle",1957
7963,Barnaby Conrad,Ernest Hemingway,Matador,1952
7964,Barnaby Conrad,Ernest Hemingway,Matador,1952
7965,Jack Randolph Conrad,Ernest Hemingway,The horn and the sword; the history of the bull as symbol of power and fertility,1957
7966,John Gregory Conway,Ernest Hemingway,Television flower arrangement,1958
7967,Eric Cooper,Ernest Hemingway,Sea fishing,1934
7968,Miguel Covarrubias,Ernest Hemingway,"The eagle, the jaguar, and the serpent; Indian art of the Americas: North America: Alaska, Canada, the United States",1954
7969,Malcolm Cowley,Ernest Hemingway,After the genteel tradition; American writers since 1910,1937
7970,John D. Craig,Ernest Hemingway,Danger is my business,1938
7971,A. J. Cronin,Ernest Hemingway,The keys of the kingdom,1941
7972,Charles P. Curtis,Ernest Hemingway,A commonplace book,1957
7973,Dante Alighieri,Ernest Hemingway,The divine comedy,9999
7974,Hassoldt Davis,Ernest Hemingway,The jungle and the damned,1952
7975,J. Frank Dobie,Ernest Hemingway,The voice of the coyote,1949
7976,John Dos Passos,Ernest Hemingway,Three soldiers,9999
7977,Robert Blackwood Robertson,Ernest Hemingway,Of whales and men,1954
7978,Waverley Lewis Root,Ernest Hemingway,The secret history of the war,1945
7979,Carlos Ruano Llopis,Ernest Hemingway,Impresiones del natural,9999
7980,Olaf Ruhen,Ernest Hemingway,Land of Dahori; tales of New Guinea,1957
7981,Nikola_ Ivanovich Bukharin,Ernest Hemingway,"Report of court proceedings in the case of the anti-soviet ""bloc of Rights and Trotskyites,"" heard before the...",1938
7982,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
7983,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
7984,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
7985,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
7986,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
7987,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
7988,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
7989,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
7990,Antonio Ruiz Vilaplana,Ernest Hemingway,Doy fe... un año de actuación en la España nacionalista,1937
7991,Carl Sandburg,Ernest Hemingway,A Lincoln preface,1953
7992,Carl Sandburg,Ernest Hemingway,The Sandburg range,1957
7993,Edwyn Sandys,Ernest Hemingway,Upland game birds,1902
7994,Leonard Cutler Sanford,Ernest Hemingway,The water-fowl family,1924
7995,Ross Santee,Ernest Hemingway,Dog days,1955
7996,Mario Schettini,Ernest Hemingway,Il paese dei bastardi: romanzo,1953
7997,John G. Schneider,Ernest Hemingway,The golden kazoo,1956
7998,Frank Schoonmaker,Ernest Hemingway,The wines of Germany,1956
7999,William Ward Seward,Ernest Hemingway,Skirts of the dead night,1950
8000,Robert Shaplen,Ernest Hemingway,Free love and heavenly sinners: the story of the great Henry Ward Beecher scandal,1954
8001,Irwin Shaw,Ernest Hemingway,The young lions,1948
8002,Hickman Powell,Ernest Hemingway,Ninety times guilty,9999
8003,Richard Pitts Powell,Ernest Hemingway,The Philadelphian,1956
8004,James Joseph Aloysius Powers,Ernest Hemingway,Baseball personalities: the most colorful figures of all time,1949
8005,John Cowper Powys,Ernest Hemingway,Dorothy M. Richardson,1931
8006,Llewelyn Powys,Ernest Hemingway,Love and death: an imaginary autobiography,9999
8007,Llewelyn Powys,Ernest Hemingway,Skin for skin,1926
8008,Theodore Francis Powys,Ernest Hemingway,Mr. Weston's good wine,9999
8009,Vladimir Pozner,Ernest Hemingway,First harvest,1943
8010,Richard S. Prather,Ernest Hemingway,Always leave 'em dying,1957
8011,Fletcher Pratt,Ernest Hemingway,America and total war,1941
8012,Fletcher Pratt,Ernest Hemingway,Eleven generals: studies in American command,1949
8013,Fletcher Pratt,Ernest Hemingway,"The Empire and the glory: Napoleon Bonaparte, 1800-1806",1949
8014,Fletcher Pratt,Ernest Hemingway,The Marines' war: an account of the struggle for the Pacific from both American and Japanese sources,1948
8015,Fletcher Pratt,Ernest Hemingway,Ordeal by fire: an informal history of the Civil War,1948
8016,Fletcher Pratt,Ernest Hemingway,Sea power and today's war,1929
8017,John Dos Passos,Ernest Hemingway,U.S.A.: the 42nd parallel; nineteen nineteen; the big money,9999
8018,William O. Douglas,Ernest Hemingway,Strange lands and friendly people,1951
8019,Gilbert Doukan,Ernest Hemingway,"La chasse sous-marine, précis de pêche au fusil harpon",1946
8020,Davis Dresser,Ernest Hemingway,The hangmen of Sleepy Valley,1952
8021,Maurice Druon,Ernest Hemingway,The poisoned crown : a novel,1957
8022,Alexandre Dumas,Ernest Hemingway,La reine Margot,9999
8023,T. S. Eliot,Ernest Hemingway,"Collected poems, 1909-1935",1936
8024,Frank Elkins,Ernest Hemingway,World ski book,1949
8025,Adler Planetarium and Astronomical Museum,Ernest Hemingway,The story of the planets,9999
8026,[N.auth],Ernest Hemingway,"Les années vingt. Les écrivains américains à Paris et leurs amis, 1920-1930",1959
8027,Richard Hillary,Ernest Hemingway,Falling through space,1942
8028,Antonio Spagnuolo,Ernest Hemingway,"Panorama antologico, 1955",1955
8029,Joseph Lincoln Steffens,Ernest Hemingway,The autobiography of Lincoln Steffens,1931
8030,Joseph Lincoln Steffens,Ernest Hemingway,The autobiography of Lincoln Steffens,1931
8031,Charles Sweeny,Ernest Hemingway,Britain bids for world power,1948
8032,Paul Williams Thompson,Ernest Hemingway,Modern battle: units in action in the second world war,1941
8033,John Toland,Ernest Hemingway,"Battle, the story of the Bulge",1959
8034,Leo Tolstoy,Ernest Hemingway,Anna Karenina,1952
8035,Leo Tolstoy,Ernest Hemingway,Anna Karenina,1952
8036,Anthony Trollope,Ernest Hemingway,The Bertrams,9999
8037,Anthony Trollope,Ernest Hemingway,The last chronicle of Barset,9999
8038,Ivan Sergeevich Turgenev,Ernest Hemingway,Mémoires d'un seigneur russe,9999
8039,[N.auth],Ernest Hemingway,25 stories from the Soviet Republics,9999
8040,United States Hydrographic Office,Ernest Hemingway,Azimuths of the sun for latitudes extending to 70 degrees from the equator,1934
8041,United States Hydrographic Office,Ernest Hemingway,"Tables of computed altitude and Azimuth, latitudes 200 to 290 inclusive",1941
8042,United States War Department,Ernest Hemingway,"Conventional signs, military symbols, and abbreviations",1941
8043,Paul Valéry,Ernest Hemingway,"Mer, marines, marins: Documents commentés par Georges Dupuy",1930
8044,Laurens Van der Post,Ernest Hemingway,Flamingo feather,1955
8045,Margit Varga,Ernest Hemingway,Waldo Peirce,1941
8046,Pierre Véry,Ernest Hemingway,M. Malbrough est mort,1937
8047,Peter Viertel,Ernest Hemingway,"White hunter, black heart",1953
8048,Peter Viertel,Ernest Hemingway,Line of departure,1947
8049,Denys James Watkins-Pitchford,Ernest Hemingway,The fisherman's bedside book,1946
8050,Evelyn Waugh,Ernest Hemingway,A handful of dust,1934
8051,Christine Weston,Ernest Hemingway,Indigo,1943
8052,Donald Wetzel,Ernest Hemingway,A wreath and a curse,1950
8053,Henry Williamson,Ernest Hemingway,Salar the salmon,1936
8054,Ira Wolfert,Ernest Hemingway,American guerrilla in the Philippines,1945
8055,William E. Woodward,Ernest Hemingway,"The way our people lived, an intimate American history",1944
8056,Alexander Woollcott,Ernest Hemingway,Woollcott's second reader,1937
8057,Philip Young,Ernest Hemingway,Ernest Hemingway,1952
8058,Herbert Spencer Zim,Ernest Hemingway,Trees; a guide to familiar American trees,1952
8059,Herbert Spencer Zim,Ernest Hemingway,Fishes; a guide to fresh and salt-water species,1956
8060,Fletcher Pratt,Ernest Hemingway,A short history of the Civil War,1951
8061,Fletcher [George U. Fletcher] Pratt,Ernest Hemingway,The well of the unicorn,1948
8062,Joseph Gaither Pratt,Ernest Hemingway,Extra-sensory perception after sixty years: a critical appraisal of the research in extra-sensory perception,1940
8063,Theodore Pratt,Ernest Hemingway,The barefoot mailman,1943
8064,Theodore Pratt,Ernest Hemingway,Big blow,1936
8065,Theodore Pratt,Ernest Hemingway,Mr. Limpet,1942
8066,Armand Praviel,Ernest Hemingway,Notre-Dame de Praslin,1926
8067,Mario Praz,Ernest Hemingway,Unromantic Spain,1929
8068,Hilda Frances Margaret Prescott,Ernest Hemingway,The man on a donkey: a chronicle,1952
8069,John Prescott,Ernest Hemingway,Wagon train,1957
8070,Orville Prescott,Ernest Hemingway,In my opinion: an inquiry into the contemporary novel,1952
8071,William Hickling Prescott,Ernest Hemingway,History of the conquest of Mexico,9999
8072,William Hickling Prescott,Ernest Hemingway,"History of the conquest of Mexico, and History of the conquest of Peru",9999
8073,John Hyde Preston,Ernest Hemingway,"Revolution, 1776",1933
8074,Philip Jacobus Pretorius,Ernest Hemingway,Jungle man: the autobiography of Major P.J. Pretorius,1948
8075,Jacques Prévert,Ernest Hemingway,Charmes de Londres,1952
8076,Jacques Prévert,Ernest Hemingway,Lettre des Iles Baladar,1952
8077,Jacques Prévert,Ernest Hemingway,La pluie et le beau temps,1955
8078,James Thrall Soby,Ernest Hemingway,Joán Miró,1959
8079,Camille Prévost,Ernest Hemingway,L'escrime et le duel,1891
8080,Jean Prévost,Ernest Hemingway,Les frères Bouquinquant,1930
8081,Jean Prévost,Ernest Hemingway,Les frères Bouquinquant,1930
8082,Gregorio Prieto,Ernest Hemingway,Por tierras de Isabel la Católica,1951
8083,Francisco Prieto-Moreno,Ernest Hemingway,Granada,1957
8084,Alice [Kiki] Prin,Ernest Hemingway,Kiki's memoirs,1930
8085,Alice [Kiki] Prin,Ernest Hemingway,Peintre,9999
8086,V. S. Pritchett,Ernest Hemingway,This England,9999
8087,Frederic Prokosch,Ernest Hemingway,The skies of Europe,1942
8088,Benjamin A. Proulx,Ernest Hemingway,Underground from Hongkong,1943
8089,Marcel Proust,Ernest Hemingway,A l'ombre des jeunes filles en fleurs,9999
8090,Marcel Proust,Ernest Hemingway,Cities of the plain,1929
8091,Marcel Proust,Ernest Hemingway,Cities of the plain,1927
8092,Marcel Proust,Ernest Hemingway,Du côté de chez Swann,9999
8093,Marcel Proust,Ernest Hemingway,The Guermantes way,9999
8094,Marcel Proust,Ernest Hemingway,Marcel Proust par lui-même,1953
8095,Marcel Proust,Ernest Hemingway,Remembrance of things past,1934
8096,Marcel Proust,Ernest Hemingway,Sodome et Gomorrhe II,1925
8097,Marcel Proust,Ernest Hemingway,Swann's way,1928
8098,Marcel Proust,Ernest Hemingway,The sweet cheat gone,9999
8099,Marshall Pugh,Ernest Hemingway,Frogman: Commander Crabb's story,1956
8100,Claude Pujol,Ernest Hemingway,Itinéraire Paris: Côte d'Azur,1949
8101,William Dilworth Puleston,Ernest Hemingway,The armed forces of the Pacific: a comparison of the military and naval power of the United States and Japan,1941
8102,William Dilworth Puleston,Ernest Hemingway,Mahan: the life and work of Captain Alfred Thayer Mahan,1939
8103,Rush Medical College,Ernest Hemingway,"The Pulse: Rush Medical College, published annually by the sophomore class, vol. 2",1895
8104,Michael Idvorsky Pupin,Ernest Hemingway,Romance of the machine,1930
8105,Victor William Saunders [Myra Buttle] Purcell,Ernest Hemingway,The Sweeniad,1957
8106,James Purdy,Ernest Hemingway,Color of darkness: eleven stories and a novella,1957
8107,James Purdy,Ernest Hemingway,"Don't call me by my right name, and other stories",1956
8108,James Purdy,Ernest Hemingway,"63 Dream Palace, a novella",1956
8109,Ken W. Purdy,Ernest Hemingway,The kings of the road,1954
8110,Ken W. Purdy,Ernest Hemingway,The kings of the road,1954
8111,Aleksandr Sergeevich Pushkin,Ernest Hemingway,The Golden Cockerel,1949
8112,Carleton Putnam,Ernest Hemingway,"Theodore Roosevelt: the formative years, 1858-1886",1958
8113,Samuel Putnam,Ernest Hemingway,Paris was our mistress: memoirs of a lost and found generation,1947
8114,Samuel Putnam,Ernest Hemingway,Paris was our mistress: memoirs of a lost and found generation,1947
8115,W. Lavallin Puxley,Ernest Hemingway,Deep seas and lonely shores,1936
8116,Leo van Puyvelde,Ernest Hemingway,Les esquisses de Rubens,1948
8117,Leo van Puyvelde,Ernest Hemingway,Hubert and Jan van Eyck,1956
8118,Howard Pyle,Ernest Hemingway,Howard Pyle's book of the American spirit: the romance of American history,9999
8119,Katharine Pyle,Ernest Hemingway,Tales from Greek mythology,9999
8120,Bernard Faÿ,Gertrude Stein,Panorama de la littérature contemporaine,1925
8121,Bernard Faÿ,Gertrude Stein,Les forces de l'Espagne ; voyage à Salamanque,1937
8122,Bernard Faÿ,Gertrude Stein,Panorama de la littérature contemporaine,1925
8123,Osbert Sitwell,Gertrude Stein,England Reclaimed : a book of eclogues,1927
8124,William Bird,Gertrude Stein,A Practical Guide to French Wines,9999
8125,Robert Graves,Gertrude Stein,Ten Poems More,1930
8126,Salvador Dalí,Gertrude Stein,La conquête de l'irrationnel : avec 35 reproductions photographiques et un hors-texte en couleurs,1935
8127,Pierre de Massot,Gertrude Stein,"Prolégomènes a une ethique sans métaphysique : ou, Billy, bull-dog et philosophe",1930
8128,Carl Van Vechten,Gertrude Stein,Nigger Heaven,1926
8129,Janet Scudder,Gertrude Stein,Modeling My Life : with illustrations from photographs,1925
8130,Carl Van Vechten,Gertrude Stein,Peter Whiffle : his life and works,1927
8131,Mildred Aldrich,Gertrude Stein,"Told in a French Garden, August, 1914",1916
8132,Sherwood Anderson,Gertrude Stein,A New Testament,1927
8133,Sherwood Anderson,Gertrude Stein,"Sherwood Anderson's Notebook : containing articles written during the author's life as a story teller, and notes of his impressions from life scattered through the book",1926
8134,Natalie Clifford Barney,Gertrude Stein,Poems & poèmes ; autres alliances,1920
8135,Glenway Wescott,Gertrude Stein,Like a Lover,1926
8136,Thornton Wilder,Gertrude Stein,The Merchant of Yonkers : a farce in four acts.,1939
8137,Harry Leon Wilson,Gertrude Stein,The Spenders : a tale of the third generation,1902
8138,George Chittenden Benham,Gertrude Stein,A Year of Wreck : a true story,1880
8139,Louis Bromfield,Gertrude Stein,The Farm,1933
8140,Bob Brown,Gertrude Stein,1450-1950,1929
8141,Louis Bromfield,Gertrude Stein,Pleasant Valley,1945
8142,Dorothy Carrington,Gertrude Stein,Evelina and the Bag of Crimson Seed,1945
8143,Dorothy Carrington,Gertrude Stein,The Mouse and the Mermaid,1948
8144,Joseph Amber Barry,Gertrude Stein,"Left Bank, Right Bank : Paris and Parisians",1952
8145,Gertrude Stein,Gertrude Stein,"Literally True : from To Do, a book of alphabets and birthdays for all children everywhere : a Christmas remembrance of Gertrude Stein",1947
8146,Norval Richardson,Gertrude Stein,Living Abroad : the adventures of an American famil,1939
8147,Peter Schenck,Gertrude Stein,"1st pathfinder squadron : ""foreign legion of the Army Air Force""",1944
8148,[N.auth],Gertrude Stein,[Miscellaneous pamphlets from the library of Gertrude Stein],9999
8149,Donald Sutherland,Gertrude Stein,Child with a Knife,1937
8150,Alice B. Toklas,Gertrude Stein,"Eight Models from Pierre Balmain : his new collection, explained by Alice B. Toklas",1946
8151,Arnold Francis Gates,Gertrude Stein,Amberglow of Abraham Lincoln and Joshua Speed,1941
8152,Ernest Hemingway,Gertrude Stein,In Our Time,1924
8153,Nathaniel David Mttron Hirsch,Gertrude Stein,Genius and Creative Intelligence,1931
8154,Lindley Williams Hubbell,Gertrude Stein,Winter-burning,1938
8155,Bernhard Knollenberg,Gertrude Stein,"Washington and the Revolution, a reappraisal : Gates, Conway, and the Continental Congress",1940
8156,Francis Rose,Gertrude Stein,The White Cow and other Chinese Fairy Tales as told by Lao Tzu,1945
8157,Donagh MacDonagh,Gertrude Stein,Happy as Larry : embellishments,1946
8158,Carl Van Vechten,Gertrude Stein,Sacred and Profane Memories,1932
8159,Gertrude Stein,Gertrude Stein,"Absolutely Bob Brown ; or, Bobbed Brown. A (previously unpublished) portrait by Gertrude Stein",1955
8160,Carl Van Vechten,Gertrude Stein,The Blind Bow-boy,1923
8161,Carl Van Vechten,Gertrude Stein,Excavations : a book of advocacies,1926
8162,Carl Van Vechten,Gertrude Stein,Firecrackers : a realistic novel,1925
8163,Carl Van Vechten,Gertrude Stein,Peter Whiffle : his life and works,1922
8164,Carl Van Vechten,Gertrude Stein,Red : papers on musical subjects,1925
8165,Carl Van Vechten,Gertrude Stein,Spider Boy : a scenario for a moving picture,1928
