,Book Author,Book Owner,Book Title,Publication Year
2645,Waldo David Frank,Gertrude Stein,America & Alfred Stieglitz : a collective portrait,1934
2646,Edmond Bernardet,Gertrude Stein,Histoire de Saint Benoît,1941
2647,Alice Marie Bradley,Gertrude Stein,The World Looks at Texas,1936
2648,Whit Burnett,Gertrude Stein,"Story in America, 1933-1934; thirty-four selections from the American issues of ""Story,"" the magazine devoted solely to the short story",1934
2649,Elisabeth de Gramont,Gertrude Stein,Les Marronniers en fleurs,1929
2650,Page Cooper,Gertrude Stein,"The Boudoir Companion : frivolous, sometimes venomous thoughts on men, morals and other women",1938
2651,Bernard Faÿ,Gertrude Stein,La franc-maçonnerie et la révolution intellectuelle du XVIIIe siècle,1935
2652,Bernard Faÿ,Gertrude Stein,"L'homme, mesure de l'histoire",1939
2653,Edwin Richardson Frost,Gertrude Stein,Daemon in the Rock,1934
2654,[N.auth],Gertrude Stein,Georgian Stories,1926
2655,[N.auth],Gertrude Stein,Georgian Stories,1927
2656,Lindley Williams Hubbell,Gertrude Stein,The Tracing of a Portal,1931
2657,[N.auth],Gertrude Stein,"Hautecombe, abbaye royale : Textes et photographies par les moines de l'abbaye",1939
2658,Clare Boothe Luce,Gertrude Stein,The Woman : a play,1937
2659,Peter Neagoe,Gertrude Stein,Americans Abroad : an anthology,1932
2660,J.H. Nicolas,Gertrude Stein,"A Rose Odyssey : reminiscences of many trips to European rose centers,",1937
2661,Burton Rascoe,Gertrude Stein,Morrow's almanack for the year of our Lord 1928,1927
2662,Burton Rascoe,Gertrude Stein,Morrow's almanack for the year of our Lord 1928,1927
2663,Raymond Schwab,Gertrude Stein,Nemrod : poème,1932
2664,Gertrude Stein,Gertrude Stein,Portrait of Mabel Dodge at the Villa Curonia,1912
2665,Gertrude Stein,Gertrude Stein,Tre esistenze,1940
2666,Samuel M. Steward,Gertrude Stein,Pan and the Fire-bird,1930
2667,Carl Van Doren,Gertrude Stein,Modern American Prose,1934
2668,Gertrude Stein,Gertrude Stein,Before the Flowers of Friendship Faded Friendship Faded,1931
2669,Gertrude Stein,Gertrude Stein,Autobiografia di Alice Toklas,1938
2670,Guillaume Apollinaire,Gertrude Stein,Les peintres cubistes : méditations esthétiques,1913
2671,François Ducaud-Bourget,Gertrude Stein,L'Oblation,1935
2672,Robert McAlmon,Gertrude Stein,Post-adolescence,1923
2673,Sophocles,Gertrude Stein,The Tragedies of Sophocles,1905
2674,Jacob Grimm,Gertrude Stein,Grimm's Household Tales,1905
2675,Arthur Wing Pinero,Gertrude Stein,The Gay Lord Quex : a comedy in four acts,1903
2676,Robert McAlmon,Gertrude Stein,A Companion Volume,1923
2677,William Seabrook,Gertrude Stein,Witchcraft : its power in the world today,1940
2678,[N.auth],Gertrude Stein,[Ladies Almanack],1938
2679,Bernard Shaw,Gertrude Stein,Love Among the Arists,1914
2680,Henry Kingsley,Gertrude Stein,Ravenshoe,1906
2681,Herbert Allen Giles,Gertrude Stein,China and the Chinese,1908
2682,Herbert Allen Giles,Gertrude Stein,A History of Chinese Literature,1901
2683,Lucy Hutchinson,Gertrude Stein,"Memoirs of the life of Colonel Hutchinson, Governor of Nottingham",1906
2684,Giorgio Vasari,Gertrude Stein,"The Lives of the Painters, Sculptors & Architects",1900
2685,Henry Fielding,Gertrude Stein,The Adventures of Joseph Andrews and his Friend Mr. Abraham Adams,1902
2686,Aphra Behn,Gertrude Stein,The Novels of Mrs. Aphra Behn,1905
2687,Dashiell Hammett,Gertrude Stein,The Dain Curse,1929
2688,Dashiell Hammett,Gertrude Stein,The Thin Man,1929
2689,Dashiell Hammett,Gertrude Stein,The Glass Key,1931
2690,Dashiell Hammett,Gertrude Stein,The Maltese Falcon,1934
2691,Jean-Jacques Rousseau,Gertrude Stein,The Confessions of Jean Jacques Rousseau: newly translated into English,1907
2692,François Rabelais,Gertrude Stein,The Works of François Rabelais,1901
2693,Thomas Whittemore,Gertrude Stein,"The Mosaics of St. Sophia at Istanbul: preliminary report on the year's work, 1931-1932",1933
2694,Abraham Lincoln,Gertrude Stein,"Speeches & Letters of Abraham Lincoln, 1832-1865.",1909
2695,Charles Reade,Gertrude Stein,The Cloister and the Hearth,1906
2696,Mrs. Henry Wood,Gertrude Stein,The Channings,1906
2697,Charlotte M. Yonge,Gertrude Stein,The Dove in the Eagle's Nest,1908
2698,Mrs. Ward Humphry,Gertrude Stein,The Testing of Diana Mallory,1908
2699,Russell D. Gillman,Gertrude Stein,The History of a Conscript of 1813 and Waterloo,1909
2700,J. H. Rivett-Carnac,Gertrude Stein,"Many Memories of Life in India, at Home, and Abroad",1910
2701,William Morris,Gertrude Stein,"Stories in Prose, Stories in Verse, Shorter Poems, Lectures and Essays",1934
2702,Johann Wolfgang von Goethe,Gertrude Stein,Novels and tales : Elective Affinities ; The Sorrows of Werther ; The Good Women ; and A Tale,1903
2703,Johann Wolfgang von Goethe,Gertrude Stein,Conversations of Goethe with Eckermann and Soret : translated from the German by John Oxenford.,1906
2704,John Bunyan,Gertrude Stein,Bunyan's Pilgrim's Progress : Abridged and ed. by Margaret A. Gilliland,1935
2705,Arnold Bennett,Gertrude Stein,Denry the Audacious,1911
2706,Rhoda Broughton,Gertrude Stein,Foes in Law,1900
2707,Philip Dormer Stanhope,Gertrude Stein,The Letters of the Earl of Chesterfield to his Son,1901
2708,Christoph Martin Wieland,Gertrude Stein,The Adventures of Don Sylvio de Rosalva,1904
2709,Henry Brooke,Gertrude Stein,The Fool of Quality,1906
2710,Thomas Amory,Gertrude Stein,The Life and Opinions of John Buncle Esquire,1904
2711,[N.auth],Gertrude Stein,"Gunnery Instructions, U.S. Navy, 1913",1918
2712,Mary G. Steegmann,Gertrude Stein,Tales from Sacchetti,1908
2713,William Forbes-Mitchell,Gertrude Stein,"Reminiscences of the Great Mutiny, 1857-59 : including the relief, siege, and capture of Lucknow, and the campaigns in Rohilcund and Oude",1910
2714,Miguel de Cervantes Saavedra,Gertrude Stein,Exemplary Novels,1900
2715,Gustave Aimard,Gertrude Stein,The Indian Scout : a story of the Aztec city,1910
2716,Selma Lagerlöf,Gertrude Stein,The Story of Gösta Berling,1910
2717,James Boswell,Gertrude Stein,"Letters of James Boswell to the Rev. W. J. Temple, with an introduction by Thomas Seccombe",1908
2718,Martin Hume,Gertrude Stein,Queens of Old Spain,1906
2719,Giovanni Boccaccio,Gertrude Stein,The Decameron,1901
2720,Jean Baptiste Antoine Marcelin,Gertrude Stein,"The Memoirs of Baron de Marbot, Late Lieutenant-General in the French Army",1907
2721,John Wesley,Gertrude Stein,The Journal of John Wesley,1903
2722,Anthony Hamilton,Gertrude Stein,Memoirs of the court of Charles II,1902
2723,E. Keble Chatterton,Gertrude Stein,Royal Love Letters,1911
2724,Francis Sylvester Mahony,Gertrude Stein,"The Reliques of Father Prout, late P. P. of Watergrass-hill, in the County of Cork, Ireland",1903
2725,The New Yorker,Gertrude Stein,The 1937 New Yorker Album,1937
2726,The New Yorker,Gertrude Stein,The Seventh New Yorker Album,1935
2727,William Roper,Gertrude Stein,"The Mirrour of Vertue in Worldly Greatness, or, The Life of Sir Thomas More, Knight",1903
2728,Richard Wright,Gertrude Stein,12 Million Black Voices : a folk history of the Negro in the United States,1941
2729,Thornton Wilder,Gertrude Stein,The Angel that Troubled the Waters and other plays,1928
2730,W. Bertram White,Gertrude Stein,The Miracle of Haworth : a Brontë study,1937
2731,Arthur Waley,Gertrude Stein,One Hundred and Seventy Chinese Poems,1936
2732,Catherine Drinker Bowen,Gertrude Stein,Beloved friend : the story of Tchaikowsky and Nadejda von Meck,1937
2733,Carl Van Doren,Gertrude Stein,"Secret History of the American Revolution : An account of the conspiracies of Benedict Arnold and numerous others, drawn from the Secret service papers of the British headquarters in North America, now for the first time examined and made public",1941
2734,Booth Tarkington,Gertrude Stein,Young Mrs. Greeley,1929
2735,Daniel Soot,Gertrude Stein,Whatsoever (Matthew xxi:22),1935
2736,Edith Sitwell,Gertrude Stein,Rustic Elegies,1927
2737,Edith Sitwell,Gertrude Stein,Bucolic Comedies,1923
2738,Edith Sitwell,Gertrude Stein,The Collected Poems of Edith Sitwell,1930
2739,Osbert Sitwell,Gertrude Stein,Triple Fugue,1924
2740,Sacheverell Sitwell,Gertrude Stein,The Thirteenth Caesar and other poems,1924
2741,Vita Sackville-West,Gertrude Stein,Pepita,1937
2742,George D. Lyman,Gertrude Stein,The Saga of the Comstock Lode : boom days in Virginia City,1934
2743,Mabel Dodge Luhan,Gertrude Stein,Lorenzo in Taos,1932
2744,Adet Lin,Gertrude Stein,Our Family,1939
2745,Austen Henry Layard,Gertrude Stein,"Sir A. Henry Layard, G.C.B., D.C.L. : autobiography and letters from his childhood until his appointment as H.M. ambassador at Madrid",1903
2746,Ellen Newbold La Motte,Gertrude Stein,Snuffs and Butters and other stories,1925
2747,Ellen Newbold La Motte,Gertrude Stein,The Backwash of War : the human wreckage of the battlefield as witnessed by an American hospital nurse,1916
2748,Siegfried Kracauer,Gertrude Stein,Offenbach and the Paris of His Time,1937
2749,Georgiana Goddard King,Gertrude Stein,Heart of Spain,1941
2750,Grace Elizabeth King,Gertrude Stein,New Orleans : the place and the people,1928
2751,James Weldon Johnson,Gertrude Stein,The Autobiography of an Ex-coloured Man,1927
2752,J. Edgar Hoover,Gertrude Stein,Persons in Hiding,1938
2753,Alvin Langdon Coburn,Gertrude Stein,Men of Mark,1913
2754,André Gide,Gertrude Stein,If it Die : an autobiography,1935
2755,Robert Graves,Gertrude Stein,"Poems, 1914-1926",1927
2756,Walker Evans,Gertrude Stein,American Photographs,1938
2757,Princess Julia Cantacuzene,Gertrude Stein,My Life Here and There,1930
2758,Henry Beston,Gertrude Stein,American Memory : being a mirror of the stirring and picturesque past of Americans and the American nation,1937
2759,Cecil Beaton,Gertrude Stein,Cecil Beaton's New York,1938
2760,Margaret C. Anderson,Gertrude Stein,My Thirty Years' War : an autobiography,1930
2761,Elmer S. Herdan,Gertrude Stein,An American Poilu,1919
2762,Harry Leon Wilson,Gertrude Stein,The Boss of Little Arcady,1905
2763,Edith Wharton,Gertrude Stein,Sanctuary,1903
2764,Edward Noyes Westcott,Gertrude Stein,David Harum : a story of American life,1900
2765,Harriet Beecher Stowe,Gertrude Stein,The Minister's Wooing,1901
2766,Frank Richard Stockton,Gertrude Stein,The Poor Count's Christmas,1927
2767,Frank Richard Stockton,Gertrude Stein,The Squirrel Inn,1911
2768,Frank Richard Stockton,Gertrude Stein,Afield and Afloat,1901
2769,Frank Richard Stockton,Gertrude Stein,The Floating Prince and Other Fairy Tales,1930
2770,Frank Richard Stockton,Gertrude Stein,Ardis Claverden,1906
2771,Frank Richard Stockton,Gertrude Stein,The Bee-man of Orn and Other Fanciful Tales,1933
2772,Frank Richard Stockton,Gertrude Stein,The Captain's Toll-gate,1903
2773,Frank Richard Stockton,Gertrude Stein,The Story of Viteau,1931
2774,Frank Richard Stockton,Gertrude Stein,Rudder Grange,1913
2775,Frank Richard Stockton,Gertrude Stein,Kate Bonnet : the romance of a pirate's daughter,1902
2776,Upton Sinclair,Gertrude Stein,American Outpost : a book of reminiscences,1932
2777,Upton Sinclair,Gertrude Stein,Manassas : a novel of the war,1923
2778,Upton Sinclair,Gertrude Stein,The Wet Parade,1931
2779,Oliver Optic,Gertrude Stein,"Out West, or, Roughing it on the Great Lakes",1906
2780,Gene Stratton-Porter,Gertrude Stein,Laddie : a true blue story,1915
2781,Gene Stratton-Porter,Gertrude Stein,Michael O'Halloran,1916
2782,Edgar Allan Poe,Gertrude Stein,The Works of Edgar Allan Poe,1901
2783,Thomas Nelson Page,Gertrude Stein,Gordon Keith,1903
2784,Thomas Nelson Page,Gertrude Stein,Red Rock : a chronicle of reconstruction,1909
2785,Frank Norris,Gertrude Stein,The Octopus : a story of California,1901
2786,William Dean Howells,Gertrude Stein,The Whole Family : a novel by twelve authors,1908
2787,Anthony Trollope,Gertrude Stein,The Warden,1902
2788,Anthony Trollope,Gertrude Stein,Doctor Thorne,1902
2789,Anthony Trollope,Gertrude Stein,The Macdermots of Ballycloran,1906
2790,Anthony Trollope,Gertrude Stein,Barchester Towers,1902
2791,Anthony Trollope,Gertrude Stein,The Kellys and the O'Kellys,1906
2792,Anthony Trollope,Gertrude Stein,Rachel Ray,1906
2793,Anthony Trollope,Gertrude Stein,Framley Parsonage,1903
2794,Anthony Trollope,Gertrude Stein,Orley Farm,1906
2795,Anthony Trollope,Gertrude Stein,The Bertrams,1905
2796,Joel Chandler Harris,Gertrude Stein,A Little Union Scout,1904
2797,Edward Eggleston,Gertrude Stein,Circuit Rider : a tale of the heroic age,1931
2798,Bret Harte,Gertrude Stein,Sketches of the Sixties : Being forgotten material,1927
2799,Mark Twain,Gertrude Stein,A Tramp Abroad,1903
2800,Mark Twain,Gertrude Stein,Pudd'nhead Wilson,1903
2801,Mark Twain,Gertrude Stein,"The Innocents Abroad : or, The New Pilgrim's Progress",1903
2802,Frances H. Burnett,Gertrude Stein,The Shuttle,1907
2803,Frances H. Burnett,Gertrude Stein,The Lost Prince,1915
2804,Louisa May Alcott,Gertrude Stein,Spinning-Wheel Stories,1923
2805,Winston Churchill,Gertrude Stein,Mr. Crewe's Career,1908
2806,Winston Churchill,Gertrude Stein,The Crossing,1904
2807,Winston Churchill,Gertrude Stein,Coniston,1906
2808,James Boswell,Gertrude Stein,The Journal of a Tour to the Hebrides with Samuel Johnson,1903
2809,Charles Lamb,Gertrude Stein,The Complete Works of Charles Lamb,1935
2810,Rudyard Kipling,Gertrude Stein,Kim,1901
2811,Anthony Trollope,Gertrude Stein,The Small House at Allington,1903
2812,Anthony Trollope,Gertrude Stein,The Three Clerks : a novel,1903
2813,Robert Louis Stevenson,Gertrude Stein,Travels with a Donkey in the Cevennes,1903
2814,Robert Louis Stevenson,Gertrude Stein,An Inland Voyage,1900
2815,Robert Louis Stevenson,Gertrude Stein,The Silverado Squatters,1901
2816,Robert Louis Stevenson,Gertrude Stein,Treasure Island,1902
2817,William Shakespeare,Gertrude Stein,Shakespeare's Tragedies,1901
2818,William Shakespeare,Gertrude Stein,Shakespeare's Histories and Poems,1901
2819,William Shakespeare,Gertrude Stein,Shakespeare's Comedies,1901
2820,Samuel Richardson,Gertrude Stein,"Pamela, or Virtue Rewarded",1902
2821,Samuel Richardson,Gertrude Stein,The History of Sir Charles Grandison,1902
2822,George Gordon Byron,Gertrude Stein,The Works of Lord Byron,1904
2823,George Borrow,Gertrude Stein,"The Zincali, or, An account of the Gypsies of Spain : with an original collection of their songs and poetry, and a copious dictionary of their language",1902
2824,George Borrow,Gertrude Stein,"Lavengro : scholar, gypsy, priest",1900
2825,George Borrow,Gertrude Stein,"Wild Wales : its people, language, and scenery",1900
2826,George Borrow,Gertrude Stein,The Romany Rye,1900
2827,George Borrow,Gertrude Stein,Celebrated trials and remarkable cases of criminal jurisprudence from the earliest records to the year 1825,1928
2828,Joseph Addison,Gertrude Stein,The Works of Joseph Addison,1903
2829,Aylmer Maude,Gertrude Stein,The Life of Tolstoy : later years,1910
2830,Aylmer Maude,Gertrude Stein,The Life of Tolstoy : first fifty years,1908
2831,Leo Tolstoy,Gertrude Stein,Resurrection,1905
2832,Leo Tolstoy,Gertrude Stein,My Confession and Critique of Dogmatic Theology,1904
2833,Leo Tolstoy,Gertrude Stein,"Childhood, Boyhood, Youth",1904
2834,Maksim Gorky,Gertrude Stein,Tales from Gorky,1903
2835,Aleksis Kivi,Gertrude Stein,Seven Brothers,1929
2836,Nikola_ Gogol_,Gertrude Stein,Taras Bulba : a story of the Dnieper Cossacks,1907
2837,Stendhal,Gertrude Stein,The Red and the Black,1926
2838,Benjamin Disraeli,Gertrude Stein,Vivian Grey : a romance of youth,1904
2839,J. C. Mardrus,Gertrude Stein,Le livre des mille nuits et une nuit,1903
2840,Queen Marguerite,Gertrude Stein,"The Heptameron of the tales of Margaret, Queen of Navarre",1907
2841,Honoré de Balzac,Gertrude Stein,The Country Doctor,1906
2842,Honoré de Balzac,Gertrude Stein,Eugénie Grandet : scènes de la vie de province,1905
2843,Honoré de Balzac,Gertrude Stein,At the Sign of the Cat and Racket,1904
2844,Honoré de Balzac,Gertrude Stein,Old Goriot,1906
2845,Alexandre Dumas,Gertrude Stein,Olympe de Cléves,1906
2846,Alexandre Dumas,Gertrude Stein,The Two Dianas,1906
2847,Alexandre Dumas,Gertrude Stein,La Comtesse de Charny,1906
2848,Alexandre Dumas,Gertrude Stein,The Companions of Jehu,1906
2849,Alexandre Dumas,Gertrude Stein,Ange Pitou,1906
2850,Alexandre Dumas,Gertrude Stein,The Whites and the Blues,1906
2851,Alexandre Dumas,Gertrude Stein,The Page of the Duke of Savoy,1906
2852,Alexandre Dumas,Gertrude Stein,The Queen's Necklace,1906
2853,Alexandre Dumas,Gertrude Stein,Black : the story of a dog,1906
2854,Alexandre Dumas,Gertrude Stein,Chauvelin's Will : a romance of the last days of Louis XV,1906
2855,Alexandre Dumas,Gertrude Stein,My Memoirs,1907
2856,Alexandre Dumas,Gertrude Stein,The She-wolves of Machecoul,1906
2857,Alexandre Dumas,Gertrude Stein,The Regent's Daughter,1906
2858,Alexandre Dumas,Gertrude Stein,The Chevalier d'Harmental,1906
2859,Alexandre Dumas,Gertrude Stein,The Brigand : a story of the time of Charles the Fifth,1906
2860,Alexandre Dumas,Gertrude Stein,Sylvandire,1906
2861,Alexandre Dumas,Gertrude Stein,Ascanio,1906
2862,Alexandre Dumas,Gertrude Stein,The Chevalier de Maison-Rouge,1906
2863,Alexandre Dumas,Gertrude Stein,The War of Women,1906
2864,Alexandre Dumas,Gertrude Stein,Memoirs of a Physician,1906
2865,Alexandre Dumas,Gertrude Stein,Agénor de Mauléon,1906
2866,Honoré de Balzac,Gertrude Stein,The Quest of the Absolute and Other Stories,1901
2867,Honoré de Balzac,Gertrude Stein,The Wild Ass's Skin,1903
2868,Honoré de Balzac,Gertrude Stein,A Bachelor's Establishment,1904
